MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LotConfig,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighborhood_nan,CentralAir_N,CentralAir_Y,CentralAir_nan,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleType_nan
30,3,55.0,5350,1,0,4,3,2,1940,1966,0.0,3,3,1,3,3,3,0,0,728,728,1,1306,0,0,1306,0,0,1,0,3,1,1,6,0,5,1980.0,3,0,0,5,263,0,0,0,0,0,450,5,2010,4,76500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
120,4,44.0,4750,1,0,4,8,5,2006,2007,481.0,2,4,2,2,3,1,1573,0,0,1573,1,1625,0,0,1625,1,1,2,0,2,1,2,5,1,2,2006.0,0,2,538,4,123,0,0,0,153,0,0,12,2007,3,235000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,65.0,8366,1,0,4,6,5,2004,2004,0.0,2,4,2,2,3,3,0,0,798,798,1,798,842,0,1640,0,0,2,1,3,1,2,6,0,5,2004.0,1,2,520,4,138,45,0,0,0,0,0,12,2008,4,173000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
80,3,85.0,9350,1,3,4,6,7,1964,1991,108.0,3,4,1,2,3,1,270,580,452,1302,1,1302,0,0,1302,0,1,2,0,3,1,2,7,0,5,1964.0,1,1,309,4,333,0,0,0,0,0,0,10,2007,4,158000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
20,3,70.0,8400,1,3,4,5,6,1957,1957,0.0,3,2,1,3,3,3,922,0,392,1314,1,1314,0,0,1314,1,0,1,0,3,1,3,5,0,5,1957.0,1,1,294,4,250,0,0,0,0,0,0,6,2010,4,145000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,66.0,8738,1,0,4,7,5,1999,1999,302.0,2,4,2,2,3,3,0,0,975,975,1,1005,1286,0,2291,0,0,2,1,4,1,2,8,1,4,1999.0,0,2,429,4,192,0,0,0,0,0,0,2,2006,4,230000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,1,64.0,8791,1,0,4,6,5,2003,2003,0.0,2,4,2,2,3,3,503,0,361,864,1,864,864,0,1728,0,0,2,1,3,1,2,7,0,5,2003.0,1,2,673,4,216,56,0,0,0,0,0,5,2008,4,207500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,68.0,8814,1,3,4,7,5,2006,2006,180.0,2,4,2,2,3,3,1334,0,270,1604,1,1604,0,0,1604,1,0,2,1,3,1,2,8,1,2,2006.0,1,2,660,4,123,110,0,0,0,0,0,3,2009,0,220000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,80.0,12435,1,3,4,7,5,2001,2001,172.0,2,4,2,2,3,3,361,0,602,963,1,963,829,0,1792,0,0,2,1,3,1,2,7,1,4,2001.0,1,2,564,4,0,96,0,245,0,0,0,5,2008,4,231500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,4,70.0,12702,1,3,4,5,5,1956,1956,0.0,3,4,2,4,4,4,0,0,0,0,1,882,0,0,882,0,0,1,0,2,1,3,4,0,5,1956.0,2,1,308,4,0,45,0,0,0,0,0,12,2008,4,97000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
80,3,120.0,19296,1,3,0,6,5,1962,1962,399.0,3,4,1,3,3,1,672,690,0,1362,1,1382,0,0,1382,1,0,1,0,3,1,3,6,1,4,1991.0,2,2,884,4,0,0,252,0,0,0,0,5,2009,4,176000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,9588,1,0,4,8,5,2007,2007,270.0,2,4,2,0,3,3,0,0,1482,1482,1,1482,1092,0,2574,0,0,2,1,3,1,0,10,1,2,2007.0,0,3,868,4,0,148,0,0,0,0,0,11,2007,5,276000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
80,3,88.0,8471,1,0,0,6,7,1977,1995,46.0,3,4,1,2,1,0,506,0,0,506,1,1212,0,0,1212,1,0,1,0,3,1,3,6,1,4,1978.0,2,2,492,4,292,12,0,0,0,0,0,7,2006,4,151000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,4,50.0,5500,1,3,0,5,7,1929,2001,0.0,3,4,0,3,3,3,234,692,0,926,1,926,0,390,1316,1,0,1,0,3,1,3,6,0,5,1974.0,2,2,484,4,0,0,0,0,0,0,0,4,2010,4,130000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,4,30.0,5232,1,2,4,5,5,1925,2004,0.0,3,4,0,1,3,3,0,0,680,680,1,764,0,0,764,0,0,1,0,2,1,3,4,0,5,1965.0,2,2,504,4,0,0,0,0,0,0,0,6,2008,4,73000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20,3,78.0,12090,1,0,4,6,6,1981,1981,210.0,3,2,1,2,3,3,588,228,606,1422,1,1422,0,0,1422,0,0,2,0,3,1,2,7,1,4,1981.0,0,2,576,4,276,0,0,0,0,0,0,6,2008,4,175500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,70.0,11207,1,0,2,6,5,1997,1997,0.0,3,4,2,2,3,0,714,0,88,802,1,802,709,0,1511,1,0,2,1,3,1,3,8,1,4,1997.0,0,2,413,4,95,75,0,0,0,0,0,6,2006,4,185000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
75,3,60.0,8400,1,3,4,5,8,1939,1997,0.0,3,4,2,3,3,3,378,0,342,720,1,1052,720,420,2192,0,0,2,1,4,1,2,8,1,2,1939.0,2,1,240,4,262,24,0,0,0,0,0,7,2008,4,179500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,4,71.0,6900,1,3,4,5,6,1940,1955,0.0,3,4,1,3,3,3,403,125,212,740,1,778,0,0,778,0,0,1,0,2,1,3,4,1,2,1966.0,0,1,924,0,0,25,0,0,0,0,0,2,2008,4,120500,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,7917,1,0,0,6,7,1976,1976,174.0,3,2,1,3,1,3,751,0,392,1143,1,1113,0,0,1113,1,0,1,1,3,1,3,6,1,1,1987.0,1,1,504,4,370,30,0,0,0,0,0,5,2007,4,148000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,1,84.0,10728,1,3,4,8,5,2006,2006,0.0,2,4,2,2,3,2,0,0,1095,1095,1,1095,844,0,1939,0,0,2,1,3,1,2,8,1,2,2006.0,1,3,1053,4,192,51,0,0,0,0,0,8,2006,5,266000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
20,3,73.0,39104,1,0,1,7,7,1954,2005,0.0,3,4,1,2,3,1,226,1063,96,1385,1,1363,0,0,1363,1,0,1,0,2,1,3,5,2,4,1954.0,2,2,439,4,81,0,0,0,0,0,0,4,2008,4,241500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,92.0,11764,1,0,1,8,7,1999,2007,348.0,2,4,2,2,3,3,524,0,628,1152,1,1164,1106,0,2270,0,0,2,1,4,1,2,9,1,2,1999.0,0,3,671,4,132,57,0,0,0,0,0,4,2010,4,290000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,80.0,9600,1,3,4,6,6,1958,1988,183.0,3,4,1,3,3,3,620,620,0,1240,1,1632,0,0,1632,1,0,2,0,3,1,3,6,1,2,1958.0,1,1,338,4,289,0,0,0,0,0,0,4,2009,4,139000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,76.0,8314,1,3,0,5,7,1982,1982,0.0,3,4,1,3,3,1,546,0,270,816,1,816,0,0,816,0,0,1,0,2,1,3,5,0,5,1982.0,2,1,264,4,168,0,0,0,0,0,0,6,2007,4,124500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,3,55.0,7264,1,3,4,7,7,1925,2007,0.0,2,2,0,3,3,3,0,0,952,952,2,952,596,0,1548,0,0,2,1,3,1,0,5,0,5,1978.0,2,2,672,4,74,0,0,0,144,0,0,10,2009,4,205000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20,3,129.0,9196,1,0,4,7,5,2003,2003,0.0,2,4,2,0,3,3,0,0,1560,1560,1,1560,0,0,1560,0,0,2,0,3,1,2,7,0,5,2003.0,0,2,573,4,100,150,0,0,0,0,0,4,2010,4,201000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,140.0,19138,1,3,0,4,5,1951,1951,0.0,3,4,1,3,3,3,120,0,744,864,1,864,0,0,864,0,0,1,0,2,1,3,4,0,5,1951.0,2,2,400,4,0,0,0,0,0,0,0,6,2010,4,141000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,107.0,14450,1,3,4,9,5,2006,2007,315.0,0,4,2,0,3,1,0,0,2121,2121,1,2121,0,0,2121,0,0,2,1,3,1,0,8,1,0,2007.0,0,3,732,4,124,98,0,0,142,0,0,5,2007,5,415298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
60,3,83.0,10005,1,3,4,7,5,1977,1977,299.0,3,4,1,2,3,3,392,0,768,1160,1,1156,866,0,2022,0,0,2,1,4,1,3,8,1,4,1977.0,0,2,505,4,288,117,0,0,0,0,0,3,2008,4,192000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,82.0,11287,1,3,4,7,6,1989,1989,340.0,2,4,1,2,3,0,421,0,386,807,1,1175,807,0,1982,0,0,2,1,3,1,2,7,1,4,1989.0,0,2,575,4,0,84,0,196,0,0,0,1,2007,4,228500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,1,60.0,7200,1,3,4,6,5,2006,2006,68.0,2,4,2,2,3,3,905,0,357,1262,1,1262,0,0,1262,0,0,2,0,2,1,2,5,0,5,2006.0,0,2,572,4,0,120,0,0,0,0,0,5,2006,5,185000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
120,3,34.0,5063,1,3,4,7,5,2007,2008,166.0,2,4,2,2,3,3,904,0,410,1314,1,1314,0,0,1314,1,0,2,0,2,1,2,6,1,2,2008.0,1,2,626,4,172,62,0,0,0,0,0,4,2009,4,207500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
20,3,74.0,9612,1,3,4,8,5,2008,2009,72.0,2,4,2,2,3,3,0,0,1468,1468,1,1468,0,0,1468,0,0,2,0,3,1,2,6,1,2,2008.0,0,3,898,4,210,150,0,0,0,0,0,12,2009,5,244600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
120,3,50.0,8012,1,3,4,6,5,1992,1992,0.0,2,4,2,2,3,3,430,0,1145,1575,1,1575,0,0,1575,1,0,2,0,2,1,2,5,0,5,1992.0,1,2,529,4,0,0,52,0,0,0,0,7,2007,4,179200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
160,1,35.0,4251,1,0,4,7,5,2006,2007,0.0,2,4,2,2,3,3,0,0,625,625,1,625,625,0,1250,0,0,2,1,2,1,2,5,0,5,2006.0,1,2,528,4,0,54,0,0,0,0,0,6,2007,5,164700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
50,3,77.0,9786,1,0,4,6,7,1962,1981,0.0,3,4,1,3,3,3,600,0,312,912,1,1085,649,0,1734,0,0,1,1,3,1,2,7,1,2,1962.0,1,2,440,4,0,0,0,0,128,0,0,6,2006,4,159000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,8125,1,0,0,4,4,1971,1971,0.0,3,4,1,3,3,3,614,0,244,858,1,858,0,0,858,0,0,1,0,3,1,3,5,0,5,1980.0,3,0,0,5,0,0,0,0,0,0,0,6,2006,4,88000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,9819,1,0,4,5,5,1967,1967,31.0,3,2,1,3,3,3,450,0,432,882,1,900,0,0,900,0,0,1,0,3,1,3,5,0,5,1970.0,2,1,280,4,0,0,0,0,0,0,0,2,2010,4,122000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
70,3,60.0,8730,1,3,4,6,7,1915,2003,0.0,3,4,0,3,3,3,0,0,698,698,1,698,698,0,1396,0,0,1,0,3,1,3,7,0,5,2003.0,2,1,384,4,0,0,0,0,259,0,0,7,2007,4,153575,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,120.0,15611,1,3,4,8,5,2006,2006,0.0,2,4,2,2,3,0,0,0,1079,1079,1,1079,840,0,1919,0,0,2,1,3,1,2,8,1,2,2006.0,1,2,685,2,0,51,0,0,0,0,0,7,2006,5,233230,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
190,3,55.0,5687,1,3,4,5,6,1912,2000,0.0,3,1,2,3,0,3,210,0,570,780,1,936,780,0,1716,1,0,2,0,6,1,1,9,0,5,1980.0,3,0,0,5,0,184,0,0,0,0,0,3,2008,4,135900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
50,3,60.0,11409,1,3,4,5,4,1949,2008,0.0,3,4,1,3,3,3,292,0,476,768,1,1148,568,0,1716,0,0,1,1,3,1,3,8,1,2,1949.0,2,1,281,4,0,0,0,0,160,0,0,1,2009,4,131000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,16659,1,0,0,7,7,1977,1994,34.0,3,4,1,3,3,3,795,0,0,795,1,1468,795,0,2263,1,0,2,1,3,1,2,9,1,4,1977.0,0,2,539,4,0,250,0,0,0,0,0,3,2006,4,235000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,80.0,9600,1,3,4,6,5,1953,1953,238.0,3,4,1,3,3,3,1285,0,131,1416,1,1644,0,0,1644,1,0,1,0,3,1,3,7,2,2,1953.0,0,2,418,4,110,0,0,0,0,0,0,10,2009,4,167000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
80,3,37.0,7937,1,0,1,6,6,1984,1984,0.0,3,4,1,3,3,0,819,0,184,1003,1,1003,0,0,1003,1,0,1,0,3,1,3,6,0,5,1984.0,2,2,588,4,120,0,0,0,0,0,0,3,2006,4,142500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,4,75.0,13710,1,3,4,5,5,1950,1950,0.0,3,4,1,3,3,3,420,0,490,910,1,910,648,0,1558,0,0,1,1,4,1,3,6,0,5,1950.0,2,1,282,4,289,0,0,0,0,0,0,6,2007,4,152000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,1,66.0,7399,1,0,4,7,5,1997,1998,1600.0,2,4,2,2,3,3,649,0,326,975,1,975,975,0,1950,0,0,2,1,3,1,2,7,1,4,1997.0,1,2,576,4,0,10,0,0,198,0,0,6,2007,4,239000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,90.0,11700,1,3,4,6,6,1968,1968,365.0,2,4,1,3,3,3,384,175,143,702,1,1041,702,0,1743,0,1,1,2,3,1,3,7,1,2,1968.0,2,2,539,4,224,0,0,0,0,0,0,6,2007,4,175000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,80.0,14000,1,3,4,6,8,1950,2004,0.0,3,2,1,3,3,3,0,0,1092,1092,1,1152,0,0,1152,0,1,1,0,3,1,2,6,1,2,1950.0,2,1,300,4,0,36,0,0,0,0,0,8,2009,3,158500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
190,3,90.0,15750,1,3,0,5,5,1953,1953,56.0,3,4,1,3,3,2,841,0,324,1165,1,1336,0,0,1336,1,0,1,0,2,1,3,5,2,2,1953.0,2,1,375,4,0,0,0,0,0,0,0,6,2006,4,157000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,66.0,16226,1,2,4,8,5,1998,1999,0.0,2,4,2,2,3,3,281,0,747,1028,1,1210,1242,0,2452,0,0,2,1,4,1,2,9,1,4,1998.0,0,2,683,4,208,50,0,0,0,0,0,5,2007,4,267000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
